/home/yuvrajsingh/anaconda3/envs/unsloth_env/lib/python3.11/site-packages/torch/utils/_device.py:106: UserWarning: Using a target size (torch.Size([16])) that is different to the input size (torch.Size([16, 1])). This will likely lead to incorrect results due to broadcasting. Please ensure they have the same size.
  return func(*args, **kwargs)
Epoch:  0 | Step:  500 | Train Loss:  0.5709878206253052
Epoch:  0 | Step:  1 | Val Loss:  1.0512012243270874
Epoch:  0 | Step:  2 | Val Loss:  0.9979945421218872
Epoch:  0 | Step:  3 | Val Loss:  0.9422152042388916
Epoch:  0 | Step:  4 | Val Loss:  0.7466232776641846
Epoch:  0 | Step:  5 | Val Loss:  0.6197400093078613
Epoch:  0 | Step:  6 | Val Loss:  0.474223256111145
Epoch:  0 | Step:  7 | Val Loss:  0.27933675050735474
Epoch:  0 | Step:  8 | Val Loss:  0.16418808698654175
Epoch:  0 | Step:  9 | Val Loss:  0.07715889811515808
Epoch:  0 | Step:  10 | Val Loss:  0.03049021027982235
Epoch:  0 | Step:  11 | Val Loss:  0.010893058031797409
Epoch:  0 | Step:  12 | Val Loss:  0.04027479141950607
Epoch:  0 | Step:  13 | Val Loss:  0.13842160999774933
Epoch:  0 | Step:  14 | Val Loss:  0.2469295859336853
Epoch:  0 | Step:  15 | Val Loss:  0.38129979372024536
Epoch:  0 | Step:  16 | Val Loss:  0.49322718381881714
Epoch:  0 | Step:  17 | Val Loss:  0.6920738220214844
Epoch:  0 | Step:  18 | Val Loss:  0.7340520620346069
Epoch:  0 | Step:  19 | Val Loss:  0.854122519493103
Epoch:  0 | Step:  20 | Val Loss:  0.8335458636283875
Epoch:  0 | Step:  21 | Val Loss:  0.8375003933906555
Epoch:  0 | Step:  22 | Val Loss:  0.7649856805801392
Epoch:  0 | Step:  23 | Val Loss:  0.5987436771392822
Epoch:  0 | Step:  24 | Val Loss:  0.5929016470909119
Epoch:  0 | Step:  25 | Val Loss:  0.4277689754962921
Epoch:  0 | Step:  26 | Val Loss:  0.25384530425071716
Epoch:  0 | Step:  27 | Val Loss:  0.12039005011320114
Epoch:  0 | Step:  28 | Val Loss:  0.10209189355373383
Epoch:  0 | Step:  29 | Val Loss:  0.02368517592549324
