/home/yuvrajsingh/anaconda3/envs/unsloth_env/lib/python3.11/site-packages/torch/utils/_device.py:106: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  return func(*args, **kwargs)
/home/yuvrajsingh/anaconda3/envs/unsloth_env/lib/python3.11/site-packages/torch/utils/_device.py:106: UserWarning: Using a target size (torch.Size([16])) that is different to the input size (torch.Size([16, 1])). This will likely lead to incorrect results due to broadcasting. Please ensure they have the same size.
  return func(*args, **kwargs)
Epoch:  0 | Step:  500 | Train Loss:  0.5740516185760498
Epoch:  0 | Step:  1 | Val Loss:  1.052208662033081
Epoch:  0 | Step:  2 | Val Loss:  0.998694121837616
Epoch:  0 | Step:  3 | Val Loss:  0.9415820837020874
Epoch:  0 | Step:  4 | Val Loss:  0.7433435916900635
Epoch:  0 | Step:  5 | Val Loss:  0.6139687895774841
Epoch:  0 | Step:  6 | Val Loss:  0.4671434164047241
Epoch:  0 | Step:  7 | Val Loss:  0.2710726857185364
Epoch:  0 | Step:  8 | Val Loss:  0.15589214861392975
Epoch:  0 | Step:  9 | Val Loss:  0.07059915363788605
Epoch:  0 | Step:  10 | Val Loss:  0.02683388441801071
Epoch:  0 | Step:  11 | Val Loss:  0.012249155901372433
Epoch:  0 | Step:  12 | Val Loss:  0.04729326814413071
Epoch:  0 | Step:  13 | Val Loss:  0.15579552948474884
Epoch:  0 | Step:  14 | Val Loss:  0.2734749913215637
Epoch:  0 | Step:  15 | Val Loss:  0.4172627329826355
Epoch:  0 | Step:  16 | Val Loss:  0.5368950963020325
Epoch:  0 | Step:  17 | Val Loss:  0.7465299963951111
Epoch:  0 | Step:  18 | Val Loss:  0.7921276092529297
Epoch:  0 | Step:  19 | Val Loss:  0.9188392162322998
Epoch:  0 | Step:  20 | Val Loss:  0.8971021175384521
Epoch:  0 | Step:  21 | Val Loss:  0.9018796682357788
Epoch:  0 | Step:  22 | Val Loss:  0.8250715732574463
Epoch:  0 | Step:  23 | Val Loss:  0.6492640376091003
Epoch:  0 | Step:  24 | Val Loss:  0.642625093460083
Epoch:  0 | Step:  25 | Val Loss:  0.4673182964324951
Epoch:  0 | Step:  26 | Val Loss:  0.28170686960220337
Epoch:  0 | Step:  27 | Val Loss:  0.13701295852661133
Epoch:  0 | Step:  28 | Val Loss:  0.11622552573680878
Epoch:  0 | Step:  29 | Val Loss:  0.02795255184173584
Epoch:  0 | Step:  30 | Val Loss:  0.01564505137503147
Epoch:  0 | Step:  31 | Val Loss:  0.05434064567089081
Epoch:  0 | Step:  32 | Val Loss:  0.11669699847698212
Epoch:  0 | Step:  33 | Val Loss:  0.26696011424064636
Epoch:  0 | Step:  34 | Val Loss:  0.45837271213531494
Epoch:  0 | Step:  35 | Val Loss:  0.5678950548171997
Epoch:  0 | Step:  36 | Val Loss:  0.7382039427757263
Epoch:  0 | Step:  37 | Val Loss:  0.9118748307228088
Epoch:  0 | Step:  38 | Val Loss:  1.0311079025268555
Epoch:  0 | Step:  39 | Val Loss:  1.0957304239273071
Epoch:  0 | Step:  40 | Val Loss:  1.134050965309143
Epoch:  0 | Step:  41 | Val Loss:  1.0836760997772217
Epoch:  0 | Step:  42 | Val Loss:  0.9315204620361328
Epoch:  0 | Step:  43 | Val Loss:  0.9095428586006165
Epoch:  0 | Step:  44 | Val Loss:  0.7862141728401184
Epoch:  0 | Step:  45 | Val Loss:  0.5489208698272705
Epoch:  0 | Step:  46 | Val Loss:  0.43090805411338806
Epoch:  0 | Step:  47 | Val Loss:  0.2606707215309143
Epoch:  0 | Step:  48 | Val Loss:  0.11731074750423431
Epoch:  0 | Step:  49 | Val Loss:  0.03627081215381622
Epoch:  0 | Step:  50 | Val Loss:  0.008643608540296555
Epoch:  0 | Step:  51 | Val Loss:  0.021722130477428436
Epoch:  0 | Step:  52 | Val Loss:  0.09039090573787689
Epoch:  0 | Step:  53 | Val Loss:  0.22380881011486053
Epoch:  0 | Step:  54 | Val Loss:  0.3510517477989197
Epoch:  0 | Step:  55 | Val Loss:  0.48076748847961426
Epoch:  0 | Step:  56 | Val Loss:  0.6118967533111572
Epoch:  0 | Step:  57 | Val Loss:  0.789087176322937
Epoch:  0 | Step:  58 | Val Loss:  0.8754292726516724
Epoch:  0 | Step:  59 | Val Loss:  0.8827643394470215
Epoch:  0 | Step:  60 | Val Loss:  0.9359421730041504
Epoch:  0 | Step:  61 | Val Loss:  0.9076521992683411
Epoch:  0 | Step:  62 | Val Loss:  0.7396911382675171
Epoch:  0 | Step:  63 | Val Loss:  0.7006801962852478
Epoch:  0 | Step:  64 | Val Loss:  0.5078518390655518
